transaction_id,src_account,dst_account,pattern_type,is_fraud
49777ac6-59a,ACC000420,ACC001737,normal,0
d715507b-8cf,ACC000595,MERCHANT_FUEL_41,normal,0
f446a4e3-96c,ACC002042,MERCHANT_FUEL_42,normal,0
1060f526-3f2,ACC003777,MERCHANT_UTILITIES_24,normal,0
3a42712d-653,ACC000248,MERCHANT_FUEL_6,normal,0
c7af6c66-8aa,EXTERNAL_PAYROLL,ACC004857,normal,0
95ebd4f6-764,ACC003835,MERCHANT_FUEL_44,normal,0
98c0bb95-dc9,ACC004943,ACC003897,normal,0
b18ee42d-450,ACC000554,MERCHANT_RENT_17,normal,0
787efedd-5f8,ACC002432,MERCHANT_INSURANCE_36,normal,0
31ae5e3e-f22,ACC004053,MERCHANT_RETAIL_49,normal,0
30116944-8e4,ACC004053,MERCHANT_HEALTHCARE_6,normal,0
e3c583ab-1e9,ACC001170,MERCHANT_RETAIL_35,normal,0
8f56acf7-ac0,ACC001842,MERCHANT_FUEL_41,normal,0
dc1a1feb-229,ACC002425,MERCHANT_INSURANCE_22,normal,0
68922601-dcc,ACC003982,MERCHANT_SUBSCRIPTION_39,normal,0
62f8c8f7-bd5,ACC004623,MERCHANT_RETAIL_36,normal,0
5bea9147-e78,ACC000968,MERCHANT_UTILITIES_33,normal,0
10803744-1ec,ACC001870,MERCHANT_FUEL_49,normal,0
b68a1f44-a60,ACC003088,MERCHANT_UTILITIES_7,normal,0
7cd32db8-554,EXTERNAL_PAYROLL,ACC002277,normal,0
aa4e3941-48e,ACC002958,MERCHANT_UTILITIES_16,normal,0
5981f0aa-909,ACC002259,MERCHANT_RETAIL_38,normal,0
b1f2583b-6cb,ACC004537,MERCHANT_RENT_22,normal,0
3d3dcd92-2be,ACC002148,MERCHANT_SUBSCRIPTION_14,normal,0
0f1ceedb-cb8,ACC004802,MERCHANT_RETAIL_16,normal,0
396484ea-4fe,ACC002904,MERCHANT_INSURANCE_22,normal,0
f4f5040b-eff,ACC002404,MERCHANT_RETAIL_27,normal,0
436aabf9-755,ACC004768,MERCHANT_RETAIL_29,normal,0
b7a55258-042,ACC003145,MERCHANT_FUEL_5,normal,0
62a6b8c4-8ce,ACC004319,MERCHANT_FUEL_37,normal,0
60476934-b8c,ACC004099,MERCHANT_RENT_22,normal,0
2debbd3e-7d3,ACC000052,ACC004620,fan_in_aggregation,1
0d83f963-7bc,ACC004155,MERCHANT_RENT_37,normal,0
c4125304-f9e,ACC004091,MERCHANT_FUEL_13,normal,0
46c5d2f8-da7,ACC002639,MERCHANT_RESTAURANT_20,normal,0
adf5341d-c60,ACC004824,MERCHANT_RETAIL_9,normal,0
a9652efa-04a,ACC004210,MERCHANT_GROCERY_6,normal,0
6864d8e3-b73,ACC003520,MERCHANT_GROCERY_37,normal,0
ca04fcad-6b5,ACC000579,MERCHANT_HEALTHCARE_48,normal,0
b369ec50-7f6,ACC000349,MERCHANT_GROCERY_22,normal,0
5c92f711-990,ACC002576,ACC004818,normal,0
8e95239d-af5,ACC003298,MERCHANT_UTILITIES_23,normal,0
73caea3f-59f,ACC002880,MERCHANT_SUBSCRIPTION_28,normal,0
6c7889b9-426,ACC002014,ACC003608,normal,0
9d91713a-0af,ACC004810,MERCHANT_FUEL_46,normal,0
d5a2b0a7-776,ACC003684,MERCHANT_INSURANCE_48,normal,0
2623893a-387,ACC000948,MERCHANT_RESTAURANT_13,normal,0
28e614c6-5f1,ACC001497,MERCHANT_INSURANCE_39,normal,0
aa9a455e-574,ACC003473,MERCHANT_HEALTHCARE_21,normal,0
a1e04370-9c1,ACC001856,MERCHANT_FUEL_1,normal,0
98d963d4-653,ACC000820,ACC004767,normal,0
1381b648-11b,ACC000682,MERCHANT_RENT_15,normal,0
2fb2da24-7ce,ACC003596,MERCHANT_RETAIL_49,normal,0
763dc4cd-d98,ACC002332,MERCHANT_RETAIL_38,normal,0
dde9acd7-236,ACC000486,MERCHANT_RENT_45,normal,0
dfdabbbd-e1f,ACC002805,MERCHANT_INSURANCE_35,normal,0
0670c90c-5df,ACC001535,MERCHANT_RESTAURANT_13,normal,0
fc9636c7-19c,EXTERNAL_PAYROLL,ACC003176,normal,0
f186cdde-812,ACC001118,MERCHANT_RESTAURANT_28,normal,0
ab24eca2-f1b,ACC000944,MERCHANT_RETAIL_38,normal,0
471072b1-bb4,ACC002113,MERCHANT_RETAIL_12,normal,0
8f06c2c8-02a,ACC001279,MERCHANT_RESTAURANT_11,normal,0
69782e74-c2f,ACC004407,MERCHANT_HEALTHCARE_32,normal,0
47f24926-b24,ACC001292,MERCHANT_FUEL_5,normal,0
f3d9c890-802,ACC001406,MERCHANT_INSURANCE_35,normal,0
0c36c43e-aa6,ACC004272,MERCHANT_UTILITIES_21,normal,0
d1a6e325-94b,EXTERNAL_PAYROLL,ACC002402,normal,0
b8565176-f36,ACC000794,MERCHANT_RENT_18,normal,0
2aa36806-a4f,ACC002504,MERCHANT_UTILITIES_31,normal,0
2592de93-722,ACC002348,MERCHANT_GROCERY_4,normal,0
8fb1c6b7-83e,ACC003321,MERCHANT_FUEL_18,normal,0
2db4c899-5cd,ACC002605,MERCHANT_GROCERY_13,normal,0
616f4f1c-f4f,ACC000489,MERCHANT_RETAIL_42,normal,0
85312332-e9d,ACC004443,MERCHANT_INSURANCE_13,normal,0
8276c401-c57,ACC004842,MERCHANT_SUBSCRIPTION_23,normal,0
d9f61af4-fc4,ACC002794,MERCHANT_FUEL_4,normal,0
a1557cb3-278,ACC004788,MERCHANT_RETAIL_27,normal,0
5e5aaee1-884,ACC003185,MERCHANT_RETAIL_40,normal,0
7fec0d63-20d,ACC002054,MERCHANT_RETAIL_26,normal,0
950b05af-058,ACC001978,MERCHANT_FUEL_29,normal,0
3bca36d8-784,ACC000191,MERCHANT_SUBSCRIPTION_20,normal,0
9a88afeb-14e,ACC001098,MERCHANT_RENT_32,normal,0
0b69c848-668,ACC004847,MERCHANT_GROCERY_43,normal,0
4dc95348-f5e,ACC002657,ACC004351,normal,0
839a221e-263,ACC004640,MERCHANT_RETAIL_4,normal,0
06502178-53d,ACC000348,MERCHANT_UTILITIES_43,normal,0
74b283fe-97b,ACC003346,MERCHANT_UTILITIES_43,normal,0
15596fb9-2b6,ACC001914,MERCHANT_SUBSCRIPTION_38,normal,0
7a0b080b-e4d,ACC000757,MERCHANT_HEALTHCARE_3,normal,0
88f3cefe-630,ACC002815,MERCHANT_INSURANCE_48,normal,0
1b313c53-425,ACC000243,ACC004194,normal,0
85097bac-be1,ACC000109,ACC003581,normal,0
202a5921-09d,ACC001690,MERCHANT_INSURANCE_33,normal,0
da1876ce-8dd,ACC003451,MERCHANT_UTILITIES_20,normal,0
8469bbc6-0e9,ACC002495,MERCHANT_UTILITIES_42,normal,0
e20ac619-e22,ACC004957,MERCHANT_FUEL_20,normal,0
2cfc2449-240,ACC000960,MERCHANT_RESTAURANT_35,normal,0
17ddbc57-0b0,ACC001328,MERCHANT_RENT_28,normal,0
ddd412fb-588,ACC003845,MERCHANT_RENT_27,normal,0
5bf64a51-32f,ACC003370,ACC000620,normal,0
3e373772-4f0,ACC000945,MERCHANT_FUEL_18,normal,0
dc620319-b5e,ACC002820,MERCHANT_UTILITIES_18,normal,0
a27b0ae4-1a8,ACC002592,MERCHANT_HEALTHCARE_35,normal,0
82b4bae0-cc1,ACC000722,MERCHANT_HEALTHCARE_7,normal,0
512029fb-6a9,ACC002729,MERCHANT_INSURANCE_1,normal,0
9767fea9-001,ACC000681,MERCHANT_SUBSCRIPTION_25,normal,0
375309bb-3ad,ACC004703,MERCHANT_GROCERY_11,normal,0
a579e251-dfd,ACC004992,MERCHANT_GROCERY_25,normal,0
e6a06de4-af8,ACC004225,MERCHANT_HEALTHCARE_24,normal,0
771ab4eb-a25,ACC001784,MERCHANT_GROCERY_26,normal,0
878489e9-e08,EXTERNAL_PAYROLL,ACC004806,normal,0
3d59d1eb-46e,ACC000763,MERCHANT_GROCERY_18,normal,0
def0389e-783,ACC001142,MERCHANT_RENT_14,normal,0
c44ccd34-e69,ACC003537,MERCHANT_RESTAURANT_33,normal,0
59e7e625-1d6,ACC003737,MERCHANT_GROCERY_32,normal,0
26734e5a-556,ACC000625,MERCHANT_GROCERY_41,normal,0
a52b37f9-9fd,ACC001548,MERCHANT_HEALTHCARE_1,normal,0
96ba5468-323,ACC001476,MERCHANT_HEALTHCARE_43,normal,0
5938d512-60a,ACC000327,MERCHANT_INSURANCE_22,normal,0
9549d53f-f65,ACC003204,MERCHANT_UTILITIES_4,normal,0
24922186-577,ACC003892,MERCHANT_UTILITIES_29,normal,0
b1898266-cde,ACC002076,MERCHANT_RENT_33,normal,0
d2704fee-da3,ACC002755,MERCHANT_RETAIL_37,normal,0
0c31913b-bfd,ACC001419,MERCHANT_RETAIL_11,normal,0
bad42e7e-ae6,ACC004821,MERCHANT_SUBSCRIPTION_21,normal,0
a22bbb72-d7a,ACC004385,MERCHANT_GROCERY_34,normal,0
7e2aa989-342,EXTERNAL_PAYROLL,ACC002121,normal,0
103d9ac9-40d,ACC000735,ACC002239,normal,0
e0513c5e-b75,ACC000629,MERCHANT_UTILITIES_16,normal,0
01864d1d-85a,ACC003991,MERCHANT_RENT_44,normal,0
7ed27428-657,ACC002123,MERCHANT_UTILITIES_45,normal,0
96f4b88d-5a1,ACC001671,MERCHANT_RENT_38,normal,0
5ffc76b9-52b,ACC002941,MERCHANT_INSURANCE_15,normal,0
441786ea-990,ACC002238,ACC002194,normal,0
42bc73a3-eb2,ACC004151,MERCHANT_SUBSCRIPTION_3,normal,0
1cec9223-af7,ACC003888,MERCHANT_GROCERY_42,normal,0
5491fd12-41e,ACC000611,MERCHANT_RETAIL_5,normal,0
099382d0-b21,ACC000004,MERCHANT_RESTAURANT_24,normal,0
bbbc9522-c06,ACC000384,MERCHANT_FUEL_31,normal,0
b51df27c-79a,ACC000326,MERCHANT_RENT_26,normal,0
539c1956-a7d,ACC002517,MERCHANT_SUBSCRIPTION_5,normal,0
6515c9ed-62b,ACC003055,ACC001740,normal,0
c085914d-ceb,ACC000785,EXTERNAL_CASHOUT_29,fan_in_aggregation,1
f9dc98c9-314,ACC002042,MERCHANT_RENT_50,normal,0
d84ee3fa-2e4,ACC004525,MERCHANT_RENT_11,normal,0
005250b3-628,ACC003743,MERCHANT_GROCERY_37,normal,0
2a44d9ef-8af,ACC004158,MERCHANT_UTILITIES_35,normal,0
4149974f-881,ACC001534,MERCHANT_FUEL_37,normal,0
cf883388-0c3,ACC001116,MERCHANT_SUBSCRIPTION_19,normal,0
292b14d5-7af,ACC001139,MERCHANT_GROCERY_9,normal,0
d1e6cae7-186,ACC003525,MERCHANT_RETAIL_27,normal,0
0a34d63b-7b5,ACC004558,MERCHANT_INSURANCE_21,normal,0
31a4abe8-31a,ACC003982,MERCHANT_GROCERY_12,normal,0
55025c03-c8e,ACC001688,MERCHANT_RESTAURANT_50,normal,0
0bb3b980-266,ACC000983,MERCHANT_RESTAURANT_29,normal,0
b1f8ab37-96c,ACC002248,MERCHANT_UTILITIES_25,normal,0
e1ca01a6-063,ACC003311,ACC004828,normal,0
5b900b89-207,ACC003001,MERCHANT_UTILITIES_20,normal,0
199b58a5-292,ACC002568,MERCHANT_UTILITIES_41,normal,0
c77a50a7-581,ACC003526,MERCHANT_GROCERY_20,normal,0
79626be5-ac0,ACC001244,MERCHANT_SUBSCRIPTION_18,normal,0
422eb48d-a88,ACC001522,MERCHANT_RENT_47,normal,0
14b442a3-1ac,ACC001460,MERCHANT_GROCERY_39,normal,0
ed5b549f-151,ACC001790,MERCHANT_RENT_40,normal,0
4f445198-820,ACC003562,MERCHANT_FUEL_1,normal,0
5a2b25ef-e9d,ACC000309,MERCHANT_GROCERY_27,normal,0
36feb032-b3e,ACC000517,MERCHANT_INSURANCE_29,normal,0
8b05d101-591,ACC003489,MERCHANT_INSURANCE_46,normal,0
65b0c6e9-ed4,ACC001844,MERCHANT_SUBSCRIPTION_2,normal,0
c1b38fae-be0,ACC004003,MERCHANT_FUEL_31,normal,0
3ef2381f-545,ACC003136,MERCHANT_RESTAURANT_12,normal,0
c2f03731-02f,ACC000723,MERCHANT_FUEL_15,normal,0
38b45f8d-310,ACC002958,MERCHANT_GROCERY_18,normal,0
eac108bc-9d2,ACC004468,MERCHANT_GROCERY_50,normal,0
967c5a56-f5e,ACC001992,MERCHANT_SUBSCRIPTION_47,normal,0
579344b8-87c,ACC000927,ACC001605,normal,0
cb753337-272,ACC001138,MERCHANT_RENT_23,normal,0
4920f145-9c1,ACC004134,ACC002542,normal,0
c30c9a69-a48,ACC003390,MERCHANT_RENT_50,normal,0
c8411e3c-f17,ACC001383,ACC004967,normal,0
f139fe07-2ac,ACC000264,MERCHANT_RESTAURANT_6,normal,0
dfd0d0de-914,ACC004351,MERCHANT_GROCERY_5,normal,0
a646da58-fd6,ACC004957,MERCHANT_SUBSCRIPTION_5,normal,0
9a253912-f8b,ACC003409,MERCHANT_UTILITIES_33,normal,0
4725ff91-0de,ACC002908,MERCHANT_FUEL_30,normal,0
e1576ec1-3a7,ACC001041,MERCHANT_RENT_38,normal,0
7b0ea8a2-407,ACC001781,MERCHANT_FUEL_19,normal,0
1e98c21c-dce,ACC004365,MERCHANT_RENT_11,normal,0
fde6699f-a2a,ACC004329,MERCHANT_INSURANCE_6,normal,0
1c195baa-c64,ACC004310,ACC003744,normal,0
7acf65bb-d74,ACC001950,MERCHANT_INSURANCE_38,normal,0
d4ab3066-cf0,ACC004150,MERCHANT_RENT_16,normal,0
227a100a-7b9,ACC002345,ACC004638,normal,0
fbfe8848-52a,ACC004897,MERCHANT_INSURANCE_39,normal,0
91fc2659-7cf,ACC004840,MERCHANT_SUBSCRIPTION_6,normal,0
e573d573-bf2,ACC000955,MERCHANT_INSURANCE_36,normal,0
d36659a5-d46,ACC004919,MERCHANT_FUEL_22,normal,0
cfb2d9de-b56,ACC001847,MERCHANT_GROCERY_21,normal,0
cfbf2bf2-71a,ACC001546,MERCHANT_UTILITIES_16,normal,0
1ae64259-c38,ACC004109,MERCHANT_FUEL_33,normal,0
8c7e98f4-810,ACC001819,MERCHANT_GROCERY_43,normal,0
0601dba6-d3e,ACC004725,MERCHANT_UTILITIES_11,normal,0
12f5447b-1cb,ACC000176,MERCHANT_FUEL_46,normal,0
47f22b30-75a,ACC004104,MERCHANT_HEALTHCARE_13,normal,0
ac294c08-c04,ACC003037,MERCHANT_RESTAURANT_44,normal,0
e4949690-060,ACC001243,MERCHANT_RENT_33,normal,0
02d8d8bb-3b1,ACC003760,MERCHANT_HEALTHCARE_30,normal,0
bba8085a-868,ACC000325,MERCHANT_HEALTHCARE_45,normal,0
6666d8fc-2f1,ACC001487,MERCHANT_SUBSCRIPTION_8,normal,0
ceda8bf1-8cc,ACC002900,MERCHANT_GROCERY_33,normal,0
9eb432e6-3ee,ACC003730,MERCHANT_INSURANCE_25,normal,0
0e1a408d-9b8,ACC001525,MERCHANT_INSURANCE_13,normal,0
80a671b3-6bf,ACC001309,MERCHANT_SUBSCRIPTION_10,normal,0
5a74abf0-492,ACC000485,MERCHANT_HEALTHCARE_35,normal,0
2d557a3d-816,ACC001842,MERCHANT_SUBSCRIPTION_31,normal,0
ed47e0fa-e34,ACC001280,MERCHANT_INSURANCE_40,normal,0
920b29a4-88a,ACC000614,MERCHANT_RENT_18,normal,0
1efe0cf1-25b,ACC001224,MERCHANT_UTILITIES_14,normal,0
c735b5ee-e59,ACC000924,MERCHANT_HEALTHCARE_14,normal,0
22f1d6e3-ba8,ACC003802,ACC002673,normal,0
b5dd665f-2cb,ACC002096,MERCHANT_INSURANCE_19,normal,0
d748a84b-20b,ACC002349,MERCHANT_RETAIL_43,normal,0
d26653ff-b33,ACC001989,MERCHANT_RESTAURANT_36,normal,0
60b28551-2ad,ACC000917,MERCHANT_GROCERY_50,normal,0
1c1a6bd2-41c,ACC003360,MERCHANT_INSURANCE_26,normal,0
c8f568e9-b2f,ACC004223,ACC001210,normal,0
899a524e-3a0,ACC004624,MERCHANT_HEALTHCARE_35,normal,0
272509f7-0c7,ACC004975,MERCHANT_FUEL_12,normal,0
ef601fe8-736,ACC003409,MERCHANT_HEALTHCARE_44,normal,0
5a80e161-50d,ACC003755,MERCHANT_RESTAURANT_3,normal,0
aebdaed6-6e0,ACC002941,MERCHANT_RENT_40,normal,0
6511f155-a79,ACC002544,MERCHANT_HEALTHCARE_47,normal,0
f790f616-74b,ACC003209,ACC001958,normal,0
682b068c-7b0,ACC004470,MERCHANT_SUBSCRIPTION_45,normal,0
f806fc9f-0db,ACC000474,MERCHANT_GROCERY_48,normal,0
60617288-b63,ACC001165,MERCHANT_RETAIL_23,normal,0
d36c2ff5-289,ACC000406,MERCHANT_UTILITIES_46,normal,0
dde9d698-2c2,ACC000485,MERCHANT_FUEL_35,normal,0
82302d08-31c,ACC000830,MERCHANT_FUEL_37,normal,0
ac5e5367-1c8,ACC004820,MERCHANT_FUEL_25,normal,0
555581c0-7f5,ACC000997,ACC001310,normal,0
51b760e3-b93,ACC000901,MERCHANT_RENT_17,normal,0
512afb5d-2aa,ACC001705,ACC003761,normal,0
7d1bd780-f12,ACC004228,ACC000595,normal,0
377e48ea-ae1,ACC002350,MERCHANT_HEALTHCARE_36,normal,0
5d35e8f5-be4,ACC001712,MERCHANT_RENT_18,normal,0
3ebc546b-bd3,ACC001734,MERCHANT_UTILITIES_10,normal,0
23b23b2c-ef6,ACC003210,MERCHANT_INSURANCE_34,normal,0
36c6f5d0-f10,ACC001868,MERCHANT_HEALTHCARE_4,normal,0
d4c76c67-be5,ACC003504,MERCHANT_RETAIL_37,normal,0
9b814673-7cc,ACC000744,ACC004610,normal,0
40bb5c66-a3d,ACC003110,MERCHANT_SUBSCRIPTION_15,normal,0
7fbe55d4-5e6,ACC001415,MERCHANT_GROCERY_10,normal,0
3c106343-2aa,ACC001326,MERCHANT_HEALTHCARE_35,normal,0
e73b72bb-f23,ACC004642,MERCHANT_SUBSCRIPTION_19,normal,0
540fc675-28a,ACC000350,MERCHANT_HEALTHCARE_8,normal,0
b6a162d0-cc8,ACC000143,MERCHANT_RESTAURANT_47,normal,0
dc509ead-eba,ACC000582,MERCHANT_HEALTHCARE_24,normal,0
1d09582b-8a0,ACC004650,MERCHANT_RESTAURANT_45,normal,0
d1022f4c-73c,ACC003140,MERCHANT_FUEL_12,normal,0
c29ae883-f17,ACC004035,MERCHANT_FUEL_20,normal,0
46b90b51-5ea,ACC004726,MERCHANT_FUEL_5,normal,0
9f612a8b-f6f,ACC002229,MERCHANT_RENT_33,normal,0
626cbd93-5e4,ACC002883,MERCHANT_HEALTHCARE_47,normal,0
2072efa9-ab9,ACC002196,MERCHANT_RETAIL_48,normal,0
8b9011c0-542,ACC004809,ACC001098,normal,0
c456f34e-6a7,ACC001774,MERCHANT_RENT_30,normal,0
7ae3212b-282,ACC000544,MERCHANT_SUBSCRIPTION_22,normal,0
83d091eb-76d,ACC004272,MERCHANT_RETAIL_1,normal,0
8ef16d61-36a,ACC001266,MERCHANT_RETAIL_47,normal,0
ce9a31b5-2c2,ACC003135,MERCHANT_HEALTHCARE_35,normal,0
05f51722-5dc,ACC002277,MERCHANT_RENT_40,normal,0
8f900c60-f35,ACC004396,MERCHANT_RETAIL_43,normal,0
bf4678df-41e,ACC001774,MERCHANT_RESTAURANT_34,normal,0
86aebcc6-48d,ACC001394,MERCHANT_SUBSCRIPTION_26,normal,0
4571f7cf-b1a,ACC004419,MERCHANT_HEALTHCARE_20,normal,0
3b505805-ea2,ACC002339,MERCHANT_GROCERY_19,normal,0
8be38361-a4e,ACC004631,MERCHANT_RESTAURANT_44,normal,0
909a5092-3c0,EXTERNAL_PAYROLL,ACC004067,normal,0
04ad3eac-fc2,ACC004914,MERCHANT_FUEL_7,normal,0
2615ffe3-92b,ACC002441,MERCHANT_INSURANCE_29,normal,0
6d3268eb-eb5,ACC002721,MERCHANT_UTILITIES_28,normal,0
7ef71846-9a2,ACC004151,MERCHANT_SUBSCRIPTION_3,normal,0
833fa0d3-daf,ACC001271,MERCHANT_HEALTHCARE_14,normal,0
03b74a26-8c0,ACC002494,MERCHANT_UTILITIES_31,normal,0
f27f5624-a1b,ACC002192,MERCHANT_UTILITIES_7,normal,0
eb69ca99-bfa,ACC001198,MERCHANT_RETAIL_39,normal,0
3155845c-ca8,ACC004718,MERCHANT_FUEL_17,normal,0
61f81a2a-7ff,ACC000255,MERCHANT_RESTAURANT_24,normal,0
0ef312bc-af4,ACC003156,MERCHANT_RENT_48,normal,0
1d523155-f72,ACC001002,MERCHANT_RETAIL_42,normal,0
60010b77-74f,ACC002335,MERCHANT_INSURANCE_4,normal,0
ed00aebf-6a1,ACC002489,MERCHANT_RESTAURANT_45,normal,0
377265cc-627,ACC004867,MERCHANT_GROCERY_10,normal,0
2b78c3b3-a94,ACC003161,ACC001321,normal,0
fc70b362-368,ACC003221,MERCHANT_HEALTHCARE_14,normal,0
c05426fd-4a9,ACC004405,MERCHANT_INSURANCE_22,normal,0
f53be760-f01,ACC004963,MERCHANT_UTILITIES_24,normal,0
0d653c7d-821,ACC004349,MERCHANT_UTILITIES_37,normal,0
479f8e26-b5c,ACC000427,MERCHANT_SUBSCRIPTION_1,normal,0
55539212-fd3,ACC002302,MERCHANT_HEALTHCARE_26,normal,0
e2e1e526-97b,ACC004402,MERCHANT_HEALTHCARE_50,normal,0
631e27eb-031,ACC003974,MERCHANT_RETAIL_10,normal,0
49660db6-733,ACC004942,MERCHANT_HEALTHCARE_4,normal,0
fe6c03b9-ca1,ACC003572,MERCHANT_SUBSCRIPTION_22,normal,0
2d4e4437-9f1,ACC001544,MERCHANT_GROCERY_39,normal,0
ffed1f19-f9a,ACC001882,MERCHANT_RETAIL_26,normal,0
741a14a1-043,MULE_SRC_96,ACC002589,fan_out_smurfing,1
5e50ccd7-7f1,ACC002903,MERCHANT_GROCERY_3,normal,0
e419264e-5b8,ACC000777,MERCHANT_GROCERY_18,normal,0
34d029c5-5bc,ACC001428,MERCHANT_RENT_10,normal,0
ea6b0685-6ea,ACC001383,MERCHANT_RESTAURANT_5,normal,0
524b264f-d96,ACC004926,MERCHANT_RENT_32,normal,0
8594e09e-45d,ACC002007,MERCHANT_RESTAURANT_4,normal,0
09506423-712,ACC003860,MERCHANT_RETAIL_6,normal,0
3e5a146e-c3d,ACC004997,MERCHANT_SUBSCRIPTION_42,normal,0
25bdfc2f-e56,ACC000192,MERCHANT_GROCERY_29,normal,0
91b94034-752,ACC004840,MERCHANT_HEALTHCARE_41,normal,0
a63c1265-74a,ACC000834,MERCHANT_RENT_42,normal,0
946b2f2d-28a,ACC000505,MERCHANT_UTILITIES_39,normal,0
34c95b77-a0d,ACC000776,ACC000689,normal,0
07d51727-143,ACC004516,ACC002889,normal,0
19b155eb-d28,ACC001014,MERCHANT_UTILITIES_28,normal,0
aa2711b3-155,ACC002333,MERCHANT_SUBSCRIPTION_22,normal,0
5978b32e-829,ACC002218,MERCHANT_SUBSCRIPTION_4,normal,0
d3dcd45a-55f,ACC002798,MERCHANT_RETAIL_20,normal,0
23da1683-44c,ACC004024,MERCHANT_GROCERY_28,normal,0
90bc017c-6cd,ACC004111,MERCHANT_RESTAURANT_39,normal,0
26724abf-ac0,ACC003043,ACC001862,normal,0
90fda397-d75,ACC002090,MERCHANT_RESTAURANT_20,normal,0
d8ce2994-904,ACC000424,MERCHANT_GROCERY_46,normal,0
53d72a54-943,ACC003333,MERCHANT_GROCERY_46,normal,0
771ed581-9c9,ACC000823,MERCHANT_HEALTHCARE_30,normal,0
828b8b72-dc9,ACC001045,MERCHANT_UTILITIES_14,normal,0
8b1379ba-3fa,ACC000054,MERCHANT_INSURANCE_12,normal,0
dd3d0c41-b33,ACC002405,MERCHANT_GROCERY_11,normal,0
a931083b-2f8,ACC004737,MERCHANT_RETAIL_9,normal,0
ea71aab0-6b1,ACC004361,MERCHANT_UTILITIES_39,normal,0
1723f594-f7a,ACC001661,MERCHANT_RETAIL_23,normal,0
ff4376b7-15e,ACC003213,MERCHANT_GROCERY_12,normal,0
f4b6a39b-6c4,ACC001186,MERCHANT_SUBSCRIPTION_23,normal,0
20577d51-0b1,ACC000116,MERCHANT_RESTAURANT_16,normal,0
0b9e4a6e-eea,ACC004325,MERCHANT_HEALTHCARE_13,normal,0
e70d65e5-eb1,ACC003311,MERCHANT_HEALTHCARE_49,normal,0
ece6b807-766,ACC002427,MERCHANT_RENT_46,normal,0
623181b8-db4,ACC004069,MERCHANT_FUEL_2,normal,0
9aac9fc3-42c,ACC001096,MERCHANT_GROCERY_30,normal,0
e86ab2a5-599,MULE_SRC_40,ACC003988,fan_out_smurfing,1
b1046f6b-01d,ACC001523,MERCHANT_RESTAURANT_42,normal,0
c6a367cb-75e,ACC001982,MERCHANT_HEALTHCARE_18,normal,0
b4cb6750-ac7,ACC000843,MERCHANT_UTILITIES_6,normal,0
ed5a8c15-90a,ACC004837,MERCHANT_UTILITIES_29,normal,0
42e140de-22f,ACC001719,ACC000616,normal,0
9142db83-995,ACC001696,ACC003342,normal,0
5e70f5e4-c6c,EXTERNAL_PAYROLL,ACC002586,normal,0
4c92b7ea-f44,ACC004201,MERCHANT_RESTAURANT_29,normal,0
45836cfd-64a,ACC003345,ACC000254,normal,0
5c7c16b2-3c6,ACC004181,MERCHANT_INSURANCE_3,normal,0
9210cfde-551,ACC000052,MERCHANT_INSURANCE_26,normal,0
3f9dd8b4-5a1,ACC004156,MERCHANT_RETAIL_39,normal,0
f9f339bb-7cc,ACC002336,ACC001258,normal,0
2a86ea60-1c5,ACC001185,MERCHANT_FUEL_43,normal,0
151eb94a-80b,ACC004612,MERCHANT_INSURANCE_47,normal,0
e8eef1f1-199,ACC003027,MERCHANT_UTILITIES_33,normal,0
569c80c2-8ab,ACC002820,ACC001484,normal,0
faa2084b-d6e,ACC004364,MERCHANT_HEALTHCARE_22,normal,0
42ab1cd4-136,ACC001821,MERCHANT_FUEL_13,normal,0
9f9d3dab-96b,ACC001565,MERCHANT_INSURANCE_31,normal,0
748850da-f3c,ACC001115,MERCHANT_FUEL_31,normal,0
3ddb6726-bd1,ACC000795,ACC001820,normal,0
9295b1e1-7cd,ACC002999,MERCHANT_INSURANCE_14,normal,0
88b4a39b-512,ACC002062,MERCHANT_RESTAURANT_24,normal,0
13d817e2-f34,ACC002119,ACC000275,normal,0
e569e90e-068,ACC000788,MERCHANT_HEALTHCARE_24,normal,0
69993b15-2a8,ACC002599,ACC004418,normal,0
abad6e3e-bb5,ACC000858,ACC003485,fan_in_aggregation,1
7c5f750d-aaa,ACC002017,MERCHANT_RESTAURANT_6,normal,0
66a7859f-b13,ACC001435,MERCHANT_UTILITIES_16,normal,0
cc43d526-7dd,ACC000524,MERCHANT_INSURANCE_12,normal,0
cdf078ed-878,ACC003583,MERCHANT_INSURANCE_24,normal,0
e387f864-97b,ACC003331,MERCHANT_RENT_34,normal,0
9cc430e8-a26,ACC002433,MERCHANT_HEALTHCARE_40,normal,0
a2a9cc02-039,ACC003512,MERCHANT_RETAIL_26,normal,0
b594e60a-871,ACC002708,MERCHANT_RETAIL_7,normal,0
faa2f673-b47,ACC003678,MERCHANT_UTILITIES_16,normal,0
5b807825-6b7,ACC001079,MERCHANT_FUEL_22,normal,0
ab2ad4eb-5d6,ACC000966,MERCHANT_RETAIL_33,normal,0
eb8e20b0-da6,ACC003449,MERCHANT_RENT_33,normal,0
ff003a3f-45b,ACC003076,MERCHANT_UTILITIES_47,normal,0
a8d641b4-272,ACC000542,MERCHANT_SUBSCRIPTION_3,normal,0
5b6d0539-5c0,ACC003285,MERCHANT_UTILITIES_21,normal,0
5d1654a5-d92,ACC001284,MERCHANT_RENT_19,normal,0
