account_id,account_type,opened_date,payday,monthly_salary
ACC003123,retail,2025-12-27,16,3397.51
ACC003124,retail,2025-02-13,11,2134.42
ACC003125,retail,2025-04-23,16,2782.35
ACC003126,retail,2024-05-06,12,3967.5
ACC003127,retail,2025-03-15,18,2630.33
ACC003128,retail,2025-09-14,26,4502.41
ACC003129,retail,2025-12-11,24,2563.29
ACC003130,retail,2025-09-18,9,5104.83
ACC003131,small_business,2024-01-14,10,6963.22
ACC003132,retail,2025-06-17,4,4407.84
ACC003133,small_business,2025-11-09,19,1444.05
ACC003134,retail,2025-05-02,22,2038.0
ACC003135,retail,2025-11-02,18,1556.12
ACC003136,retail,2025-12-06,13,3081.48
ACC003137,retail,2025-05-23,13,5242.44
ACC003138,retail,2025-04-22,27,4081.17
ACC003139,retail,2025-06-27,12,2882.71
ACC003140,retail,2023-09-24,25,7343.83
ACC003141,retail,2025-11-04,26,1674.44
ACC003142,retail,2023-08-07,5,4351.92
ACC003143,retail,2023-02-07,10,4364.55
ACC003144,retail,2025-09-17,2,4087.26
ACC003145,retail,2025-10-18,10,1934.95
ACC003146,retail,2025-10-02,23,1861.31
ACC003147,retail,2025-10-20,3,3076.72
ACC003148,new_account,2025-07-25,12,0.0
ACC003149,retail,2025-01-29,15,2656.43
ACC003150,small_business,2024-04-28,21,1633.99
ACC003151,retail,2025-11-24,9,4439.41
ACC003152,retail,2024-08-03,24,3022.18
ACC003153,retail,2024-04-16,16,2578.6
ACC003154,retail,2025-09-02,7,1301.22
ACC003155,retail,2025-04-20,7,3170.4
ACC003156,retail,2025-01-19,27,2255.34
ACC003157,retail,2025-08-26,18,4699.73
ACC003158,retail,2025-09-27,9,1347.66
ACC003159,retail,2022-04-08,18,2678.86
ACC003160,retail,2024-04-22,23,1958.29
ACC003161,retail,2025-06-09,9,4181.59
ACC003162,small_business,2025-12-28,5,3031.33
ACC003163,retail,2025-11-27,4,8558.39
ACC003164,retail,2024-10-03,20,3548.28
ACC003165,retail,2025-12-15,24,3186.23
ACC003166,retail,2025-06-13,19,2459.64
ACC003167,retail,2025-05-20,8,1408.17
ACC003168,new_account,2025-11-25,8,0.0
ACC003169,small_business,2025-04-15,2,4641.11
ACC003170,retail,2025-05-21,22,3518.94
ACC003171,retail,2025-06-28,17,2089.03
ACC003172,retail,2025-10-31,8,2796.43
ACC003173,retail,2025-12-30,21,4703.68
ACC003174,retail,2021-10-23,8,1859.21
ACC003175,retail,2025-07-08,2,4236.98
ACC003176,small_business,2025-09-16,4,2041.43
ACC003177,small_business,2025-08-06,14,3335.83
ACC003178,retail,2025-09-22,11,6204.47
ACC003179,retail,2025-10-09,23,1561.08
ACC003180,small_business,2025-12-21,16,3423.86
ACC003181,retail,2025-09-13,4,1671.37
ACC003182,retail,2023-10-01,22,2474.94
ACC003183,retail,2025-01-20,25,3312.64
ACC003184,retail,2024-04-24,5,2383.87
ACC003185,retail,2025-05-31,1,4317.81
ACC003186,retail,2025-02-02,18,2554.47
ACC003187,retail,2024-08-31,6,2816.69
ACC003188,retail,2023-02-17,14,4234.97
ACC003189,retail,2025-04-09,21,5992.98
ACC003190,retail,2024-02-13,16,3980.13
ACC003191,retail,2025-12-02,16,2398.58
ACC003192,retail,2024-11-26,21,4942.08
ACC003193,retail,2023-08-11,7,2469.32
ACC003194,retail,2024-12-25,25,4667.95
ACC003195,retail,2023-06-07,10,815.17
ACC003196,new_account,2025-04-04,11,0.0
ACC003197,retail,2025-03-20,10,3357.2
ACC003198,retail,2024-05-12,21,3916.43
ACC003199,retail,2023-11-01,2,4353.04
ACC003200,retail,2025-10-07,25,3112.18
ACC003201,retail,2025-02-20,3,4443.9
ACC003202,retail,2024-07-03,21,7205.41
ACC003203,retail,2025-04-06,19,3077.46
ACC003204,retail,2025-08-24,8,2541.79
ACC003205,new_account,2025-10-27,18,0.0
ACC003206,retail,2025-01-09,24,2493.25
ACC003207,retail,2025-10-27,24,3824.48
ACC003208,retail,2025-08-18,28,3853.04
ACC003209,small_business,2024-02-03,2,2434.13
ACC003210,retail,2025-02-08,6,3281.15
ACC003211,retail,2025-05-09,14,1539.33
ACC003212,retail,2023-12-29,27,4388.68
ACC003213,retail,2024-01-03,6,2507.26
ACC003214,small_business,2025-07-05,2,7145.89
ACC003215,retail,2025-03-30,27,1315.73
ACC003216,retail,2024-06-10,13,2364.7
ACC003217,retail,2022-01-20,26,4296.82
ACC003218,retail,2024-10-06,16,2008.58
ACC003219,retail,2020-06-10,6,2780.68
ACC003220,retail,2025-06-30,24,5092.06
ACC003221,retail,2025-03-11,28,11509.79
ACC003222,new_account,2023-05-08,10,0.0
ACC003223,retail,2025-07-01,2,3907.3
ACC003224,retail,2025-07-07,1,3121.21
ACC003225,retail,2023-11-27,10,5276.04
ACC003226,retail,2025-11-06,19,2422.47
ACC003227,retail,2025-12-12,20,5927.43
ACC003228,retail,2025-07-10,4,4165.51
ACC003229,retail,2025-09-11,11,1944.79
ACC003230,retail,2023-12-08,10,1651.33
ACC003231,retail,2025-12-29,15,4551.08
ACC003232,retail,2025-11-03,21,1901.6
ACC003233,retail,2025-01-10,18,3467.6
ACC003234,retail,2025-12-18,17,2109.67
ACC003235,retail,2025-05-20,16,4694.98
ACC003236,retail,2025-03-20,5,1994.94
ACC003237,retail,2025-02-11,28,4349.23
ACC003238,retail,2025-05-13,17,2877.42
ACC003239,retail,2025-02-21,15,7217.59
ACC003240,retail,2024-08-30,9,6565.81
ACC003241,retail,2025-05-20,7,3466.52
ACC003242,retail,2024-06-03,26,2233.61
ACC003243,retail,2025-12-20,4,3151.21
ACC003244,retail,2024-06-12,11,1686.37
ACC003245,retail,2025-11-25,6,6403.77
ACC003246,retail,2025-04-16,24,3284.04
ACC003247,retail,2024-05-28,15,2120.93
ACC003248,small_business,2025-06-05,21,2142.83
ACC003249,retail,2025-06-10,9,2447.53
ACC003250,retail,2025-01-16,23,3060.44
ACC003251,retail,2023-11-12,6,5797.44
ACC003252,retail,2022-02-11,1,2796.07
ACC003253,retail,2024-08-31,24,2704.4
ACC003254,retail,2025-05-19,11,3165.46
ACC003255,retail,2023-12-17,26,3963.94
ACC003256,retail,2025-07-11,10,3163.75
ACC003257,retail,2020-11-13,19,2783.59
ACC003258,retail,2025-02-13,22,1344.83
ACC003259,retail,2023-07-12,25,3404.83
ACC003260,retail,2025-11-02,7,3765.19
ACC003261,retail,2025-09-06,6,4982.27
ACC003262,retail,2024-09-07,20,7167.98
ACC003263,retail,2025-04-20,28,4368.97
ACC003264,retail,2025-09-30,21,3874.2
ACC003265,retail,2025-09-30,13,3303.7
ACC003266,retail,2023-10-05,27,3742.31
ACC003267,retail,2024-06-23,14,3474.37
ACC003268,retail,2025-07-14,17,3293.95
ACC003269,small_business,2023-09-25,11,1122.95
ACC003270,retail,2025-10-18,3,1727.12
ACC003271,retail,2023-06-14,13,2056.36
ACC003272,small_business,2024-11-03,22,3093.48
ACC003273,retail,2025-03-10,4,4900.76
ACC003274,retail,2024-07-08,6,2355.01
ACC003275,retail,2022-06-30,5,1805.58
ACC003276,retail,2024-06-18,16,2132.49
ACC003277,retail,2023-07-18,11,4265.52
ACC003278,retail,2022-10-28,8,3273.27
ACC003279,retail,2023-01-07,1,4750.46
ACC003280,retail,2025-02-26,9,6773.88
ACC003281,retail,2025-12-13,13,1506.61
ACC003282,retail,2025-05-11,8,1952.5
ACC003283,retail,2025-09-11,15,3308.69
ACC003284,retail,2025-11-21,25,2904.72
ACC003285,retail,2025-10-13,9,3093.86
ACC003286,retail,2024-05-20,11,3343.95
ACC003287,retail,2025-08-20,10,4348.07
ACC003288,retail,2022-08-16,19,4155.55
ACC003289,retail,2025-08-13,24,2074.93
ACC003290,retail,2025-12-03,19,2310.6
ACC003291,retail,2025-12-04,1,4009.44
ACC003292,small_business,2025-10-08,9,3174.97
ACC003293,small_business,2025-04-17,21,3222.72
ACC003294,retail,2025-06-30,12,2711.85
ACC003295,retail,2021-08-08,23,1764.07
ACC003296,retail,2025-01-11,8,3889.88
ACC003297,retail,2025-11-13,2,7214.46
ACC003298,retail,2025-08-19,22,2091.66
ACC003299,retail,2025-09-12,4,2321.73
ACC003300,retail,2025-09-18,15,4460.08
ACC003301,retail,2025-06-15,10,3008.97
ACC003302,retail,2025-05-03,6,3580.85
ACC003303,retail,2023-11-28,13,1916.18
ACC003304,retail,2024-12-20,22,1838.04
ACC003305,retail,2025-04-10,17,2377.07
ACC003306,retail,2025-10-07,23,3609.25
ACC003307,retail,2025-03-08,25,2366.36
ACC003308,retail,2025-01-20,10,2620.97
ACC003309,retail,2024-12-25,23,2942.48
ACC003310,retail,2024-11-06,4,3522.19
ACC003311,retail,2024-06-25,21,2010.52
ACC003312,retail,2024-08-24,10,2849.04
ACC003313,retail,2025-09-21,12,2387.23
ACC003314,retail,2024-11-29,20,1462.72
ACC003315,retail,2025-01-03,8,4562.69
ACC003316,retail,2024-09-09,8,1721.65
ACC003317,retail,2025-12-30,5,2637.92
ACC003318,retail,2024-06-28,16,2344.59
ACC003319,small_business,2025-03-28,5,3779.76
ACC003320,small_business,2024-08-29,15,2507.6
ACC003321,retail,2025-12-29,24,3270.48
ACC003322,retail,2025-07-17,20,2312.98
ACC003323,retail,2025-11-06,12,4682.27
ACC003324,retail,2025-07-19,14,1483.41
ACC003325,retail,2025-11-22,23,1954.46
ACC003326,retail,2024-01-06,18,2094.8
ACC003327,retail,2025-01-04,16,1673.9
ACC003328,retail,2024-06-14,25,3848.42
ACC003329,retail,2024-09-07,18,5878.46
ACC003330,retail,2025-05-22,26,2267.56
ACC003331,small_business,2025-11-07,22,2970.06
ACC003332,retail,2025-03-25,27,3079.46
ACC003333,retail,2025-11-11,7,4776.85
ACC003334,retail,2025-09-06,25,3680.46
ACC003335,retail,2023-08-03,8,2989.99
ACC003336,retail,2025-04-19,22,2871.07
ACC003337,retail,2025-08-17,25,4746.68
ACC003338,retail,2023-11-20,20,4320.84
ACC003339,small_business,2025-12-10,28,3240.22
ACC003340,retail,2025-06-28,26,4876.5
ACC003341,retail,2025-02-10,3,3681.19
ACC003342,retail,2025-11-05,17,3512.75
ACC003343,small_business,2025-07-20,15,4845.8
ACC003344,retail,2025-03-25,17,1209.16
ACC003345,retail,2024-12-08,23,3541.85
ACC003346,retail,2025-08-23,12,2680.16
ACC003347,retail,2025-02-22,3,3724.73
ACC003348,retail,2023-01-21,19,2253.32
ACC003349,retail,2024-12-31,4,2741.47
ACC003350,retail,2024-09-14,2,2868.66
ACC003351,retail,2025-11-29,27,2753.91
ACC003352,retail,2025-11-24,18,2503.62
ACC003353,retail,2025-10-27,17,4533.49
ACC003354,retail,2025-09-26,7,2556.33
ACC003355,retail,2025-01-11,19,2197.66
ACC003356,retail,2024-10-31,18,1688.27
ACC003357,retail,2025-06-01,5,6008.42
ACC003358,retail,2025-09-19,6,3253.5
ACC003359,retail,2025-12-01,11,2788.54
ACC003360,retail,2025-04-03,28,1637.8
ACC003361,retail,2025-01-05,17,3986.24
ACC003362,retail,2025-12-22,15,2173.28
ACC003363,retail,2025-05-28,4,3932.88
ACC003364,retail,2023-09-29,22,2602.4
ACC003365,retail,2024-05-15,7,4378.11
ACC003366,retail,2025-10-08,23,5465.25
ACC003367,retail,2025-07-31,19,4715.43
ACC003368,retail,2024-10-03,16,3654.51
ACC003369,retail,2025-11-29,3,2329.88
ACC003370,retail,2023-11-11,17,5692.01
ACC003371,retail,2023-11-27,15,2190.38
ACC003372,retail,2025-03-11,26,1235.01
ACC003373,retail,2025-10-21,2,2729.23
ACC003374,retail,2025-01-22,15,1928.55
ACC003375,retail,2022-10-18,5,3731.59
ACC003376,retail,2024-10-17,17,2585.38
ACC003377,small_business,2024-07-17,14,5762.64
ACC003378,retail,2025-01-30,15,4099.3
ACC003379,retail,2025-07-09,19,5799.89
ACC003380,retail,2025-09-27,2,3477.21
ACC003381,retail,2024-12-16,18,4102.81
ACC003382,retail,2025-04-15,15,2599.51
ACC003383,small_business,2024-09-09,22,4276.27
ACC003384,retail,2025-02-03,26,1901.41
ACC003385,retail,2025-08-03,10,3105.77
ACC003386,retail,2022-10-02,24,4224.36
ACC003387,retail,2025-07-09,1,3397.75
ACC003388,retail,2024-10-08,13,3656.33
ACC003389,retail,2022-08-27,9,3231.48
ACC003390,retail,2025-12-15,27,2940.03
ACC003391,retail,2025-02-01,1,4282.48
ACC003392,retail,2025-04-23,24,5635.32
ACC003393,retail,2022-10-28,7,2356.43
ACC003394,retail,2025-09-06,19,5989.27
ACC003395,small_business,2024-08-21,3,3887.18
ACC003396,retail,2024-08-20,2,2850.53
ACC003397,retail,2025-10-20,14,2487.23
ACC003398,retail,2025-11-05,12,4642.87
ACC003399,new_account,2025-07-15,23,0.0
ACC003400,retail,2022-12-22,3,3739.25
ACC003401,retail,2024-08-14,18,2633.83
ACC003402,retail,2024-03-02,2,3218.92
ACC003403,retail,2025-11-24,3,2820.49
ACC003404,retail,2025-03-03,16,2563.25
ACC003405,retail,2023-05-07,2,2488.69
ACC003406,retail,2025-03-05,10,2829.0
ACC003407,retail,2025-08-27,14,3238.47
ACC003408,new_account,2025-07-26,6,0.0
ACC003409,retail,2024-12-13,25,2708.88
ACC003410,retail,2025-06-16,5,3141.48
ACC003411,retail,2024-11-11,25,4246.87
ACC003412,small_business,2024-04-08,21,2864.86
ACC003413,retail,2025-08-03,24,2673.19
ACC003414,retail,2024-02-01,21,3818.58
ACC003415,retail,2025-07-06,14,2565.21
ACC003416,retail,2025-11-19,12,3182.22
ACC003417,retail,2024-11-01,13,5349.12
ACC003418,retail,2025-09-29,15,2905.22
ACC003419,retail,2023-09-18,28,2484.76
ACC003420,small_business,2025-03-07,13,2565.62
ACC003421,retail,2025-10-02,13,5582.59
ACC003422,retail,2024-11-25,3,2598.44
ACC003423,retail,2023-12-01,22,4707.36
ACC003424,retail,2025-08-19,22,4785.85
ACC003425,retail,2025-10-23,28,1870.82
ACC003426,retail,2023-06-26,18,3911.66
ACC003427,retail,2024-10-14,5,2243.84
ACC003428,retail,2025-07-15,21,3057.32
ACC003429,retail,2025-06-01,28,2669.55
ACC003430,retail,2025-08-06,12,4926.97
ACC003431,retail,2025-07-28,4,4793.83
ACC003432,retail,2024-06-07,6,3498.42
ACC003433,retail,2025-09-30,18,1331.92
ACC003434,retail,2025-11-27,13,3622.38
ACC003435,small_business,2024-09-16,17,4051.83
ACC003436,small_business,2025-02-12,5,3378.36
ACC003437,retail,2025-12-20,24,3060.38
ACC003438,retail,2023-06-03,8,3471.46
ACC003439,retail,2020-12-09,27,5100.47
ACC003440,retail,2024-10-18,1,4244.77
ACC003441,retail,2025-10-27,25,1725.93
ACC003442,retail,2024-12-09,1,2557.72
ACC003443,retail,2025-07-27,10,2339.21
ACC003444,retail,2022-11-25,15,2396.14
ACC003445,retail,2024-06-17,22,1737.39
ACC003446,small_business,2023-04-19,24,2246.96
ACC003447,retail,2025-06-22,18,3975.24
ACC003448,retail,2024-08-24,14,2598.0
ACC003449,retail,2025-09-09,18,3129.36
ACC003450,retail,2024-10-18,13,1531.42
ACC003451,retail,2025-06-10,27,1338.5
ACC003452,retail,2023-04-21,8,1569.82
ACC003453,retail,2022-11-14,8,1442.38
ACC003454,retail,2025-05-14,15,3599.52
ACC003455,retail,2024-12-02,12,4958.01
ACC003456,retail,2025-03-22,5,4551.37
ACC003457,retail,2025-08-23,9,3080.16
ACC003458,retail,2023-09-25,7,2669.49
ACC003459,retail,2024-05-18,24,1826.65
ACC003460,retail,2025-07-12,25,4413.66
ACC003461,retail,2024-08-13,4,2553.52
ACC003462,retail,2023-06-18,2,3413.53
ACC003463,retail,2025-06-26,26,2831.72
ACC003464,retail,2025-08-26,22,2050.15
ACC003465,retail,2025-05-16,14,1938.45
ACC003466,retail,2023-07-15,20,1952.75
ACC003467,small_business,2025-09-01,25,3825.09
ACC003468,retail,2025-11-25,1,2016.97
ACC003469,retail,2025-08-12,8,3178.32
ACC003470,retail,2024-12-27,7,3736.52
ACC003471,retail,2025-09-11,3,3919.79
ACC003472,small_business,2025-12-29,4,2726.54
ACC003473,small_business,2025-07-18,20,3336.96
ACC003474,retail,2024-08-28,2,1501.06
ACC003475,retail,2024-07-26,15,4147.95
ACC003476,retail,2025-12-28,20,1929.28
ACC003477,retail,2025-09-27,22,2836.83
ACC003478,retail,2025-10-05,23,1994.73
ACC003479,retail,2025-12-12,28,3136.08
ACC003480,small_business,2025-11-01,2,2574.64
ACC003481,retail,2025-03-23,8,3199.36
ACC003482,retail,2022-09-08,24,2007.39
ACC003483,retail,2022-10-14,2,7305.41
ACC003484,retail,2025-01-20,13,2812.59
ACC003485,retail,2025-11-14,15,3425.35
ACC003486,retail,2025-12-21,8,2752.8
ACC003487,retail,2024-07-27,18,3209.69
ACC003488,retail,2025-02-02,7,2047.99
ACC003489,retail,2025-06-09,25,2395.71
ACC003490,retail,2025-10-19,28,4364.26
ACC003491,retail,2022-09-08,25,2644.0
ACC003492,small_business,2025-10-31,2,3303.42
ACC003493,retail,2025-12-31,5,2720.61
ACC003494,retail,2025-01-02,17,2577.76
ACC003495,retail,2023-03-18,10,3356.42
ACC003496,retail,2025-01-10,8,2549.34
ACC003497,retail,2025-06-30,27,5387.26
ACC003498,retail,2024-07-28,24,3370.5
ACC003499,retail,2023-03-19,19,2920.49
ACC003500,small_business,2025-09-13,11,2636.22
ACC003501,small_business,2025-05-07,19,5154.56
ACC003502,retail,2025-04-25,20,2272.57
ACC003503,retail,2024-06-17,25,2331.68
ACC003504,retail,2024-09-22,22,2802.14
ACC003505,retail,2024-02-21,27,1443.29
ACC003506,new_account,2025-06-07,11,0.0
ACC003507,retail,2025-10-19,8,4754.69
ACC003508,retail,2025-09-06,10,5627.27
ACC003509,retail,2024-09-23,5,3639.04
ACC003510,retail,2025-05-05,22,1370.6
ACC003511,retail,2025-05-28,17,3367.95
ACC003512,retail,2025-01-18,8,4718.45
ACC003513,retail,2025-06-12,14,2736.48
ACC003514,retail,2025-11-21,10,2016.71
ACC003515,retail,2025-08-09,9,2757.84
ACC003516,retail,2025-03-05,2,3890.73
ACC003517,retail,2025-09-03,18,3037.89
ACC003518,retail,2025-07-04,19,3935.79
ACC003519,retail,2024-10-11,24,2966.66
ACC003520,retail,2024-12-03,6,2708.57
ACC003521,new_account,2025-04-27,21,0.0
ACC003522,retail,2025-03-24,22,4062.72
ACC003523,retail,2024-04-25,14,2972.05
ACC003524,retail,2025-02-21,18,2642.26
ACC003525,retail,2024-01-20,16,1646.2
ACC003526,retail,2025-06-01,2,3529.57
ACC003527,retail,2025-06-11,12,1897.98
ACC003528,new_account,2025-11-20,21,0.0
ACC003529,retail,2025-08-08,22,2769.95
ACC003530,retail,2025-07-21,13,2847.0
ACC003531,retail,2025-12-19,26,3499.08
ACC003532,retail,2023-11-14,17,2174.97
ACC003533,retail,2025-09-26,11,2082.59
ACC003534,retail,2024-08-01,23,3749.5
ACC003535,retail,2024-01-26,14,1573.33
ACC003536,retail,2025-01-23,14,5410.27
ACC003537,retail,2025-06-09,5,1946.38
ACC003538,retail,2025-04-13,10,1520.06
ACC003539,small_business,2025-08-15,13,5167.99
ACC003540,retail,2025-02-19,6,2536.05
ACC003541,retail,2025-06-12,25,3939.84
ACC003542,retail,2025-07-19,18,2594.09
ACC003543,retail,2023-12-29,16,1798.76
ACC003544,retail,2025-01-02,8,1822.91
ACC003545,retail,2025-06-23,28,3996.89
ACC003546,retail,2025-11-02,8,5173.25
ACC003547,retail,2023-11-22,10,5502.47
ACC003548,retail,2024-01-04,28,3527.04
ACC003549,retail,2024-09-20,23,4559.04
ACC003550,small_business,2025-03-25,5,2619.12
ACC003551,retail,2024-08-27,26,2883.42
ACC003552,retail,2025-05-26,15,5171.58
ACC003553,retail,2022-10-29,2,3797.91
ACC003554,retail,2024-08-04,18,3058.75
ACC003555,retail,2024-10-04,14,4857.21
ACC003556,retail,2024-02-12,14,6670.31
ACC003557,retail,2023-12-08,18,1620.89
ACC003558,retail,2025-05-20,17,2410.13
ACC003559,retail,2025-09-01,5,2979.02
ACC003560,retail,2024-06-19,13,2777.02
ACC003561,retail,2025-05-12,8,2699.49
ACC003562,retail,2025-10-28,9,2460.24
ACC003563,retail,2023-04-10,7,4438.92
ACC003564,retail,2025-09-08,11,3752.68
ACC003565,retail,2024-08-17,21,5214.18
ACC003566,retail,2025-12-14,3,4800.47
ACC003567,retail,2024-10-04,15,4339.82
ACC003568,retail,2025-08-15,28,2905.76
ACC003569,retail,2024-04-04,12,1920.86
ACC003570,retail,2024-10-31,3,3034.58
ACC003571,retail,2024-01-08,18,4929.76
ACC003572,retail,2025-10-20,24,2408.16
ACC003573,retail,2025-06-21,27,2734.21
ACC003574,retail,2022-03-03,7,3407.0
ACC003575,retail,2024-04-25,2,2783.68
ACC003576,small_business,2025-11-02,9,2903.16
ACC003577,retail,2025-08-26,13,2876.47
ACC003578,retail,2025-05-30,22,5676.65
ACC003579,small_business,2023-05-11,20,3817.03
ACC003580,retail,2025-06-24,20,3424.16
ACC003581,retail,2024-12-07,2,1102.15
ACC003582,new_account,2024-02-13,28,0.0
ACC003583,retail,2024-07-31,3,2481.73
ACC003584,retail,2025-11-20,7,1903.86
ACC003585,retail,2024-02-27,26,1507.32
ACC003586,retail,2025-01-19,25,3290.87
ACC003587,small_business,2018-09-07,19,4249.82
ACC003588,retail,2025-08-13,24,4842.91
ACC003589,retail,2025-07-10,22,3689.17
ACC003590,retail,2024-01-16,18,2079.61
ACC003591,retail,2023-06-03,7,2526.58
ACC003592,retail,2025-09-24,16,4339.8
ACC003593,retail,2025-09-25,7,1616.62
ACC003594,retail,2025-09-15,28,1469.65
ACC003595,small_business,2025-04-27,11,3004.36
ACC003596,retail,2024-07-28,10,4773.33
ACC003597,retail,2025-01-28,1,1763.42
ACC003598,retail,2023-02-14,7,2131.66
ACC003599,retail,2023-02-19,7,1835.25
ACC003600,small_business,2025-11-25,24,2964.9
ACC003601,retail,2025-07-16,4,1914.68
ACC003602,retail,2024-11-23,24,5074.17
ACC003603,retail,2025-11-13,25,1525.03
ACC003604,retail,2025-06-05,16,2504.75
ACC003605,retail,2024-09-13,8,1761.72
ACC003606,retail,2025-08-05,23,9021.35
ACC003607,retail,2025-06-04,20,2695.61
ACC003608,retail,2024-07-04,23,2052.37
ACC003609,retail,2025-04-19,7,3902.56
ACC003610,retail,2024-08-26,13,5422.05
ACC003611,retail,2025-08-16,8,4970.99
ACC003612,retail,2025-05-16,18,2515.33
ACC003613,retail,2025-12-15,11,3494.88
ACC003614,retail,2025-11-14,25,4709.92
ACC003615,retail,2025-09-26,10,3110.68
ACC003616,retail,2025-03-24,13,3538.09
ACC003617,small_business,2025-03-23,15,3486.77
ACC003618,retail,2025-11-15,18,1592.75
ACC003619,retail,2024-11-25,21,3508.12
ACC003620,retail,2025-12-11,12,2199.71
ACC003621,new_account,2025-08-08,10,0.0
ACC003622,retail,2025-02-20,9,2243.95
ACC003623,retail,2024-10-05,12,3691.32
ACC003624,retail,2024-07-30,17,1469.44
ACC003625,retail,2023-10-06,16,3255.42
ACC003626,retail,2024-11-17,15,4505.06
ACC003627,retail,2025-12-30,4,4588.23
ACC003628,retail,2025-04-17,26,2879.91
ACC003629,retail,2025-06-14,24,2476.15
ACC003630,retail,2020-07-17,16,1921.24
ACC003631,new_account,2025-11-14,25,0.0
ACC003632,retail,2025-12-11,27,2490.99
ACC003633,retail,2025-03-18,11,2534.0
ACC003634,retail,2025-09-23,7,2166.84
ACC003635,small_business,2024-10-31,12,4581.64
ACC003636,retail,2024-04-17,11,2368.96
ACC003637,retail,2022-12-29,14,4224.6
ACC003638,retail,2025-12-15,2,5200.88
ACC003639,retail,2023-03-31,19,2738.33
ACC003640,retail,2025-11-20,28,5211.92
ACC003641,retail,2025-10-18,8,3561.68
ACC003642,retail,2025-01-06,24,3402.78
ACC003643,new_account,2025-12-06,5,0.0
ACC003644,small_business,2024-02-29,1,4023.5
ACC003645,retail,2022-01-10,9,3803.57
ACC003646,retail,2024-06-14,18,2610.39
ACC003647,retail,2025-11-11,19,1255.74
ACC003648,retail,2024-06-13,19,3615.6
ACC003649,small_business,2025-12-27,24,2545.24
ACC003650,retail,2025-12-24,14,3373.21
ACC003651,retail,2024-11-30,10,2946.38
ACC003652,retail,2024-12-06,5,3151.8
ACC003653,retail,2022-12-24,7,2619.58
ACC003654,retail,2023-11-17,11,5085.9
ACC003655,retail,2025-09-26,8,2354.38
ACC003656,retail,2025-08-13,13,3403.01
ACC003657,retail,2025-06-13,19,2540.44
ACC003658,retail,2025-03-31,27,3174.35
ACC003659,retail,2025-08-14,8,2232.18
ACC003660,retail,2021-12-20,16,3451.77
ACC003661,retail,2025-05-30,18,4495.63
ACC003662,retail,2025-04-17,21,4118.91
ACC003663,retail,2025-12-28,22,3190.68
ACC003664,retail,2023-03-30,11,3947.07
